order_id,category,product_name,price,quantity,order_date,revenue
2532,Books & Media,Kindle Oasis,111.46,1,2025-09-23 03:40:47,111.46
2533,Sports & Outdoors,Osprey Hiking Pack,552.09,2,2016-04-28 04:59:32,1104.18
2534,Electronics,AirPods Pro,871.74,2,2021-07-03 16:44:58,1743.48
2535,Automotive,Michelin Tires,192.97,3,2016-11-15 05:26:39,578.91
2536,Clothing,The North Face Jacket,50.36,1,2021-09-11 22:34:21,50.36
2537,Electronics,iPad Pro,1216.39,1,2025-03-12 08:50:13,1216.39
2538,Sports & Outdoors,Patagonia Backpack,176.89,1,2017-08-01 13:04:38,176.89
2539,Electronics,Nintendo Switch,1039.83,3,2023-02-26 06:36:31,3119.49
2540,Sports & Outdoors,Wilson Tennis Racket,473.29,2,2016-03-06 04:11:38,946.58
2541,Electronics,iPhone 15 Pro,1558.55,2,2024-11-25 05:54:45,3117.1
2542,Books & Media,Coursera Course,78.98,1,2025-03-19 00:30:46,78.98
2543,Sports & Outdoors,Peloton Bike,244.53,4,2017-12-11 03:05:52,978.12
2544,Sports & Outdoors,Lululemon Yoga Mat,267.56,1,2017-10-12 03:21:35,267.56
2545,Sports & Outdoors,Yeti Cooler,540.35,3,2021-10-18 20:56:11,1621.05
2546,Clothing,Calvin Klein Underwear,226.71,1,2019-11-12 20:51:35,226.71
2547,Clothing,Adidas Ultraboost 22,300.48,2,2022-11-03 15:07:58,600.96
2548,Health & Beauty,Olaplex Hair Treatment,179.01,1,2016-01-25 12:10:39,179.01
2549,Automotive,Optima Car Battery,322.41,1,2017-02-11 23:30:19,322.41
2550,Electronics,MacBook Air M3,905.18,2,2016-07-22 14:15:26,1810.36
2551,Home & Garden,Nest Thermostat,491.87,2,2020-10-14 22:05:24,983.74
2552,Clothing,Vans Old Skool,207.94,1,2017-02-13 04:09:43,207.94
2553,Electronics,Sony WH-1000XM5,1879.82,2,2024-03-26 07:32:36,3759.64
2554,Health & Beauty,Neutrogena Sunscreen,164.92,2,2023-05-12 00:05:48,329.84
2555,Health & Beauty,Glossier Boy Brow,188.99,2,2019-12-20 08:57:04,377.98
2556,Books & Media,MasterClass Subscription,57.17,1,2016-09-24 11:02:21,57.17
2557,Home & Garden,Vitamix Blender,343.4,5,2020-07-28 10:44:07,1717.0
2558,Electronics,Dell XPS 13,1828.5,2,2020-12-31 18:10:23,3657.0
2559,Health & Beauty,MAC Lipstick,51.62,3,2018-03-25 01:08:15,154.86
2560,Electronics,Dell XPS 13,1411.77,5,2017-10-03 18:50:40,7058.85
2561,Electronics,Nintendo Switch,1680.83,2,2020-07-17 03:50:11,3361.66
2562,Books & Media,Netflix Subscription,63.58,1,2016-10-30 00:26:32,63.58
2563,Home & Garden,All-Clad Cookware Set,497.55,5,2016-02-19 01:13:54,2487.75
2564,Automotive,Mobil 1 Motor Oil,480.06,1,2019-08-19 14:31:23,480.06
2565,Clothing,Tommy Hilfiger Polo,104.45,4,2024-11-14 17:17:49,417.8
2566,Electronics,Kindle Paperwhite,645.04,3,2016-04-03 10:33:57,1935.12
2567,Books & Media,Barnes & Noble Gift Card,179.17,2,2019-07-01 11:44:52,358.34
2568,Automotive,Michelin Tires,428.9,4,2023-02-01 15:06:00,1715.6
2569,Automotive,Optima Car Battery,1116.42,1,2017-09-02 12:56:59,1116.42
2570,Books & Media,Netflix Subscription,190.73,2,2024-11-28 19:44:27,381.46
2571,Sports & Outdoors,Fitbit Charge 5,352.11,2,2018-07-30 23:23:15,704.22
2572,Sports & Outdoors,Garmin GPS Watch,452.47,2,2018-01-21 08:37:39,904.94
2573,Electronics,Sony WH-1000XM5,1609.2,2,2017-04-08 10:31:32,3218.4
2574,Clothing,Rolex Submariner,278.26,3,2025-07-12 12:21:32,834.78
2575,Sports & Outdoors,Peloton Bike,377.02,3,2020-05-20 20:51:11,1131.06
2576,Health & Beauty,Glossier Boy Brow,159.1,1,2017-12-05 08:15:36,159.1
2577,Home & Garden,West Elm Sofa,537.1,2,2018-11-08 20:36:17,1074.2
2578,Sports & Outdoors,Garmin GPS Watch,30.01,1,2023-10-01 06:50:37,30.01
2579,Electronics,AirPods Pro,986.41,2,2022-10-06 22:48:58,1972.82
2580,Electronics,Apple Watch Series 9,1880.73,2,2025-03-12 12:12:38,3761.46
2581,Home & Garden,KitchenAid Stand Mixer,366.34,2,2020-07-05 19:58:22,732.68
2582,Home & Garden,All-Clad Cookware Set,408.57,2,2018-10-13 04:58:18,817.14
2583,Clothing,Patagonia Fleece,314.71,1,2019-10-09 16:58:30,314.71
2584,Electronics,Kindle Paperwhite,125.08,5,2025-09-05 05:54:54,625.4
2585,Home & Garden,Dyson V15 Vacuum,453.89,2,2016-11-05 19:24:55,907.78
2586,Health & Beauty,Glossier Boy Brow,195.35,1,2021-10-28 11:29:03,195.35
2587,Books & Media,Steam Gift Card,13.72,2,2021-10-06 01:48:33,27.44
2588,Electronics,Samsung Galaxy S24,1038.53,1,2024-07-04 09:29:02,1038.53
2589,Electronics,Dell XPS 13,447.88,3,2022-11-21 16:14:14,1343.64
2590,Electronics,Kindle Paperwhite,881.63,2,2018-03-31 23:54:10,1763.26
2591,Electronics,AirPods Pro,1233.59,3,2021-07-06 11:02:40,3700.77
2592,Sports & Outdoors,Osprey Hiking Pack,398.15,5,2020-10-25 04:12:07,1990.75
2593,Books & Media,Kindle Oasis,36.26,1,2020-10-05 08:24:50,36.26
2594,Clothing,Columbia Rain Jacket,301.75,1,2019-05-31 00:28:27,301.75
2595,Automotive,K&N Air Filter,627.63,3,2019-06-21 01:53:24,1882.89
2596,Sports & Outdoors,Trek Mountain Bike,357.96,1,2022-04-18 22:33:10,357.96
2597,Automotive,Pioneer Car Stereo,121.78,1,2019-08-20 10:17:28,121.78
2598,Books & Media,Audible Subscription,199.57,4,2024-12-24 22:59:08,798.28
2599,Health & Beauty,Charlotte Tilbury Lipstick,171.35,1,2023-11-06 21:10:22,171.35
2600,Health & Beauty,MAC Lipstick,109.82,3,2020-05-23 13:46:50,329.46
2601,Clothing,Patagonia Fleece,293.99,2,2021-05-28 07:19:45,587.98
2602,Clothing,Rolex Submariner,387.31,3,2019-09-28 15:15:37,1161.93
2603,Sports & Outdoors,Spalding Basketball,453.95,1,2019-11-30 17:47:58,453.95
2604,Sports & Outdoors,Lululemon Yoga Mat,575.41,4,2021-12-20 13:58:27,2301.64
2605,Electronics,AirPods Pro,1142.89,1,2021-12-23 03:59:13,1142.89
2606,Health & Beauty,Urban Decay Eyeshadow,125.78,5,2022-12-09 13:49:04,628.9
2607,Clothing,Vans Old Skool,416.49,1,2024-12-16 13:26:16,416.49
2608,Clothing,Rolex Submariner,455.99,1,2020-03-29 05:57:14,455.99
2609,Automotive,Thule Roof Rack,429.64,1,2017-03-14 09:23:35,429.64
2610,Sports & Outdoors,Fitbit Charge 5,312.92,1,2025-08-12 03:26:31,312.92
2611,Sports & Outdoors,Hydro Flask Water Bottle,531.24,2,2018-11-15 21:19:06,1062.48
2612,Sports & Outdoors,Peloton Bike,116.73,4,2020-04-17 11:50:16,466.92
2613,Automotive,Covercraft Car Cover,862.32,5,2017-07-13 11:51:55,4311.6
2614,Clothing,Patagonia Fleece,31.53,4,2016-03-21 15:15:42,126.12
2615,Health & Beauty,The Ordinary Serum,198.11,1,2024-07-28 09:21:46,198.11
2616,Automotive,Covercraft Car Cover,1104.79,4,2021-11-03 21:29:47,4419.16
2617,Clothing,Tommy Hilfiger Polo,353.01,2,2020-10-21 00:06:52,706.02
2618,Electronics,AirPods Pro,1799.98,3,2017-08-24 14:26:13,5399.94
2619,Health & Beauty,Fenty Beauty Foundation,25.87,3,2023-06-14 06:28:07,77.61
2620,Sports & Outdoors,Hydro Flask Water Bottle,280.86,4,2020-09-25 12:33:53,1123.44
2621,Automotive,Chemical Guys Car Wash,849.13,1,2024-06-24 01:41:56,849.13
2622,Electronics,MacBook Air M3,1796.42,3,2023-07-13 01:12:54,5389.26
2623,Sports & Outdoors,Spalding Basketball,274.38,2,2017-06-18 00:54:39,548.76
2624,Clothing,Under Armour T-Shirt,254.25,1,2025-05-30 07:42:24,254.25
2625,Books & Media,MasterClass Subscription,107.41,4,2020-08-31 10:58:50,429.64
2626,Home & Garden,Ring Doorbell,271.9,1,2018-04-01 17:21:45,271.9
2627,Electronics,Canon EOS R5,1892.85,2,2023-02-20 04:46:17,3785.7
2628,Books & Media,Microsoft Office 365,117.15,3,2017-07-03 23:52:08,351.45
2629,Home & Garden,Roomba i7+,153.33,2,2020-06-21 13:35:29,306.66
2630,Sports & Outdoors,Garmin GPS Watch,149.71,1,2020-09-20 11:25:23,149.71
2631,Home & Garden,West Elm Sofa,608.94,2,2020-07-21 06:28:05,1217.88
2632,Clothing,Adidas Ultraboost 22,115.32,1,2016-04-11 21:05:23,115.32
2633,Books & Media,MasterClass Subscription,12.75,2,2015-12-05 08:19:00,25.5
2634,Sports & Outdoors,Trek Mountain Bike,496.99,3,2019-04-09 04:54:57,1490.97
2635,Home & Garden,West Elm Sofa,355.54,5,2024-09-03 15:40:19,1777.7
2636,Clothing,Patagonia Fleece,235.12,1,2017-11-08 05:10:52,235.12
2637,Sports & Outdoors,Osprey Hiking Pack,270.71,2,2017-04-16 16:24:58,541.42
2638,Automotive,Garmin Dash Cam,1191.9,1,2021-10-30 21:04:00,1191.9
2639,Automotive,Bosch Car Battery,900.8,2,2017-01-28 22:16:06,1801.6
2640,Home & Garden,Ninja Blender,417.97,2,2023-07-12 15:48:18,835.94
2641,Health & Beauty,Neutrogena Sunscreen,108.41,1,2021-03-03 02:12:08,108.41
2642,Electronics,iPad Pro,245.86,3,2019-01-20 00:39:08,737.58
2643,Automotive,Covercraft Car Cover,803.52,1,2015-12-13 11:00:13,803.52
2644,Clothing,Levi's 501 Jeans,299.38,2,2019-02-21 20:00:28,598.76
2645,Home & Garden,Philips Hue Lights,142.36,1,2024-04-06 11:33:15,142.36
2646,Home & Garden,Ninja Blender,178.89,1,2024-08-06 03:30:31,178.89
2647,Automotive,Optima Car Battery,906.85,1,2023-03-15 16:39:19,906.85
2648,Electronics,Nintendo Switch,1137.59,2,2018-11-04 16:46:55,2275.18
2649,Electronics,iPad Pro,1391.56,4,2025-09-30 03:40:01,5566.24
2650,Clothing,Ray-Ban Aviators,184.12,1,2020-12-01 16:35:01,184.12
2651,Automotive,WeatherTech Floor Mats,1053.8,5,2024-02-26 01:32:34,5269.0
2652,Automotive,Pioneer Car Stereo,488.89,3,2025-01-21 14:00:37,1466.67
2653,Sports & Outdoors,Wilson Tennis Racket,75.99,1,2020-09-12 23:21:12,75.99
2654,Sports & Outdoors,Garmin GPS Watch,208.73,4,2017-10-13 14:33:06,834.92
2655,Clothing,The North Face Jacket,478.81,1,2021-09-22 17:01:01,478.81
2656,Health & Beauty,Clinique Cleanser,144.51,5,2024-02-19 13:18:49,722.55
2657,Books & Media,Netflix Subscription,139.01,1,2020-10-05 17:00:20,139.01
2658,Home & Garden,Casper Mattress,191.71,4,2016-11-05 17:58:57,766.84
2659,Books & Media,Barnes & Noble Gift Card,68.02,3,2022-10-23 05:16:12,204.06
2660,Sports & Outdoors,Bowflex Dumbbells,276.33,4,2020-03-31 20:39:09,1105.32
2661,Electronics,Sony WH-1000XM5,996.74,2,2021-08-05 15:11:24,1993.48
2662,Health & Beauty,Dyson Hair Dryer,20.58,5,2022-10-14 09:52:14,102.9
2663,Clothing,Vans Old Skool,439.68,2,2017-09-09 09:48:02,879.36
2664,Books & Media,Nintendo Game,69.29,1,2016-03-04 03:38:32,69.29
2665,Automotive,Mobil 1 Motor Oil,135.6,3,2021-10-24 12:52:26,406.8
2666,Automotive,Rain-X Windshield Treatment,676.89,1,2024-08-20 16:53:18,676.89
2667,Clothing,Calvin Klein Underwear,274.7,1,2024-12-04 15:32:27,274.7
2668,Sports & Outdoors,Trek Mountain Bike,436.34,2,2018-07-23 20:40:41,872.68
2669,Home & Garden,Nest Thermostat,345.38,2,2016-01-17 16:37:14,690.76
2670,Electronics,Canon EOS R5,89.06,1,2024-05-06 03:20:35,89.06
2671,Sports & Outdoors,Bowflex Dumbbells,301.24,1,2020-08-17 23:44:36,301.24
2672,Home & Garden,Dyson V15 Vacuum,203.25,2,2016-05-21 19:41:09,406.5
2673,Home & Garden,Cuisinart Coffee Maker,120.82,4,2022-08-19 02:39:18,483.28
2674,Clothing,Patagonia Fleece,374.15,2,2017-04-04 14:01:48,748.3
2675,Electronics,Samsung Galaxy S24,1033.79,4,2016-02-27 03:57:10,4135.16
2676,Electronics,Samsung 4K TV,1668.99,1,2017-06-09 16:47:14,1668.99
2677,Health & Beauty,Sephora Makeup Brush Set,161.01,2,2021-02-14 19:26:46,322.02
2678,Automotive,K&N Air Filter,527.43,1,2020-12-14 10:48:38,527.43
2679,Home & Garden,Philips Hue Lights,182.07,2,2025-08-13 07:41:31,364.14
2680,Sports & Outdoors,Fitbit Charge 5,188.92,1,2019-08-05 23:06:21,188.92
2681,Sports & Outdoors,Coleman Camping Tent,181.56,2,2024-11-19 03:28:23,363.12
2682,Books & Media,Adobe Creative Suite,79.57,5,2022-07-05 22:58:02,397.85
2683,Home & Garden,Le Creuset Dutch Oven,448.6,1,2023-07-05 05:47:15,448.6
2684,Clothing,Vans Old Skool,487.97,4,2019-10-06 05:55:23,1951.88
2685,Sports & Outdoors,Spalding Basketball,296.55,1,2021-02-04 23:50:15,296.55
2686,Home & Garden,Ninja Blender,652.5,1,2017-06-08 15:47:15,652.5
2687,Books & Media,National Geographic Magazine,45.5,5,2020-01-25 04:25:55,227.5
2688,Electronics,MacBook Air M3,836.23,5,2024-09-19 06:15:14,4181.15
2689,Health & Beauty,Dyson Hair Dryer,118.53,2,2016-10-25 03:03:48,237.06
2690,Automotive,Chemical Guys Car Wash,324.87,2,2021-07-24 08:56:35,649.74
2691,Automotive,Garmin Dash Cam,72.72,4,2015-11-28 13:16:00,290.88
2692,Home & Garden,Cuisinart Coffee Maker,187.15,5,2025-02-04 02:25:59,935.75
2693,Sports & Outdoors,Spalding Basketball,576.5,2,2021-04-15 18:17:53,1153.0
2694,Sports & Outdoors,Lululemon Yoga Mat,300.14,1,2017-08-07 15:37:18,300.14
2695,Sports & Outdoors,Lululemon Yoga Mat,64.95,1,2016-01-17 14:10:48,64.95
2696,Clothing,Converse Chuck Taylor,377.85,1,2019-03-04 07:56:05,377.85
2697,Sports & Outdoors,Trek Mountain Bike,583.71,1,2023-01-11 16:58:53,583.71
2698,Sports & Outdoors,Patagonia Backpack,383.18,5,2018-03-12 00:34:56,1915.9
2699,Health & Beauty,Dyson Hair Dryer,114.85,4,2015-12-21 11:04:29,459.4
2700,Home & Garden,KitchenAid Stand Mixer,362.5,2,2020-06-04 12:50:37,725.0
2701,Books & Media,Spotify Premium,124.94,3,2025-05-28 07:50:29,374.82
2702,Health & Beauty,The Ordinary Serum,38.61,2,2022-02-16 19:39:00,77.22
2703,Books & Media,Nintendo Game,53.99,5,2019-05-25 15:50:45,269.95
2704,Home & Garden,Vitamix Blender,603.74,1,2018-08-10 11:19:15,603.74
2705,Books & Media,Steam Gift Card,166.73,1,2021-03-20 23:24:57,166.73
2706,Sports & Outdoors,Patagonia Backpack,107.2,1,2015-11-28 17:50:19,107.2
2707,Home & Garden,Cuisinart Coffee Maker,170.45,1,2024-12-17 06:40:36,170.45
2708,Sports & Outdoors,Spalding Basketball,74.93,5,2018-06-23 02:18:33,374.65
2709,Electronics,AirPods Pro,1290.87,2,2021-09-06 10:07:34,2581.74
2710,Health & Beauty,Fenty Beauty Foundation,186.44,2,2020-08-24 19:27:59,372.88
2711,Automotive,AutoZone Gift Card,1045.67,2,2022-01-23 02:19:55,2091.34
2712,Books & Media,Barnes & Noble Gift Card,83.64,2,2025-05-11 13:28:27,167.28
2713,Books & Media,PlayStation Game,133.58,1,2018-05-29 01:07:51,133.58
2714,Electronics,Samsung 4K TV,472.06,1,2020-04-14 18:26:35,472.06
2715,Books & Media,Harry Potter Box Set,29.71,4,2021-06-06 11:24:00,118.84
2716,Books & Media,Barnes & Noble Gift Card,171.41,2,2023-11-13 13:53:18,342.82
2717,Clothing,Levi's 501 Jeans,16.3,2,2019-06-30 20:43:54,32.6
2718,Electronics,GoPro Hero 12,1616.54,1,2018-04-02 13:45:33,1616.54
2719,Clothing,The North Face Jacket,439.19,3,2017-02-19 06:50:43,1317.57
2720,Electronics,MacBook Air M3,1047.83,5,2023-01-19 07:26:41,5239.15
2721,Health & Beauty,Urban Decay Eyeshadow,73.49,1,2019-11-29 00:59:58,73.49
2722,Books & Media,Netflix Subscription,78.58,4,2023-11-20 05:37:56,314.32
2723,Home & Garden,Roomba i7+,674.95,3,2024-11-03 11:54:10,2024.85
2724,Electronics,GoPro Hero 12,1230.49,2,2018-08-22 03:24:09,2460.98
2725,Health & Beauty,Dyson Hair Dryer,64.21,1,2023-04-02 20:46:56,64.21
2726,Books & Media,Apple Music,100.57,2,2017-11-10 01:48:07,201.14
2727,Books & Media,MasterClass Subscription,89.91,3,2018-11-04 01:28:41,269.73
2728,Electronics,Canon EOS R5,763.09,5,2021-09-12 20:20:40,3815.45
2729,Health & Beauty,Clinique Cleanser,52.19,2,2022-04-27 10:31:37,104.38
2730,Home & Garden,Ninja Blender,748.22,1,2019-02-22 19:32:14,748.22
2731,Sports & Outdoors,Spalding Basketball,325.08,1,2025-10-14 09:05:42,325.08
2732,Home & Garden,Nest Thermostat,97.93,3,2020-02-17 17:49:36,293.79
2733,Books & Media,MasterClass Subscription,7.53,2,2016-05-20 06:25:47,15.06
2734,Health & Beauty,Glossier Boy Brow,132.63,4,2016-07-23 19:46:42,530.52
2735,Health & Beauty,Neutrogena Sunscreen,59.57,1,2025-07-19 08:08:48,59.57
2736,Automotive,Michelin Tires,1039.93,5,2023-07-18 23:25:14,5199.65
2737,Sports & Outdoors,Patagonia Backpack,294.6,1,2016-06-18 06:11:08,294.6
2738,Home & Garden,Dyson V15 Vacuum,500.01,1,2018-10-28 04:43:39,500.01
2739,Automotive,Armor All Protectant,184.03,4,2017-11-05 00:33:14,736.12
2740,Electronics,Nintendo Switch,1293.08,1,2021-02-27 12:41:43,1293.08
2741,Electronics,Canon EOS R5,1110.96,2,2016-02-05 13:01:07,2221.92
2742,Home & Garden,All-Clad Cookware Set,545.79,3,2018-09-10 09:17:45,1637.37
2743,Books & Media,Steam Gift Card,189.14,1,2022-09-03 03:52:18,189.14
2744,Sports & Outdoors,Trek Mountain Bike,407.28,1,2016-12-01 13:07:13,407.28
2745,Clothing,Patagonia Fleece,384.23,1,2020-05-07 17:58:32,384.23
2746,Electronics,MacBook Air M3,914.63,2,2019-03-12 12:09:36,1829.26
2747,Health & Beauty,MAC Lipstick,88.94,1,2021-02-08 10:33:37,88.94
2748,Home & Garden,Casper Mattress,296.78,3,2023-09-30 02:55:23,890.34
2749,Books & Media,Coursera Course,140.78,5,2017-04-24 18:00:28,703.9
2750,Electronics,GoPro Hero 12,226.6,1,2018-12-21 13:48:14,226.6
2751,Home & Garden,West Elm Sofa,510.63,1,2018-09-11 03:32:03,510.63
2752,Automotive,Michelin Tires,284.51,3,2023-08-24 10:34:38,853.53
2753,Electronics,GoPro Hero 12,1462.34,2,2021-01-18 10:10:09,2924.68
2754,Automotive,Pioneer Car Stereo,781.51,2,2018-01-26 17:11:37,1563.02
2755,Home & Garden,Dyson V15 Vacuum,318.97,2,2018-11-04 00:13:45,637.94
2756,Home & Garden,Ninja Blender,462.91,4,2019-08-28 23:59:51,1851.64
2757,Automotive,WeatherTech Floor Mats,349.18,2,2018-10-29 11:12:41,698.36
2758,Home & Garden,Roomba i7+,565.61,2,2017-05-21 03:49:42,1131.22
2759,Sports & Outdoors,Spalding Basketball,355.64,3,2024-09-17 00:07:48,1066.92
2760,Sports & Outdoors,Trek Mountain Bike,386.0,1,2016-06-09 04:04:49,386.0
2761,Automotive,Yakima Bike Rack,481.25,2,2023-03-12 19:15:07,962.5
2762,Home & Garden,IKEA Billy Bookshelf,653.45,2,2019-05-05 23:04:33,1306.9
2763,Home & Garden,Cuisinart Coffee Maker,775.58,2,2017-05-10 21:04:57,1551.16
2764,Books & Media,Barnes & Noble Gift Card,46.09,2,2023-10-09 01:03:47,92.18
2765,Home & Garden,Dyson V15 Vacuum,739.49,1,2023-11-24 18:46:08,739.49
2766,Clothing,The North Face Jacket,299.61,3,2025-05-28 01:44:04,898.83
2767,Sports & Outdoors,Hydro Flask Water Bottle,361.27,1,2021-04-19 01:56:51,361.27
2768,Health & Beauty,Charlotte Tilbury Lipstick,130.34,1,2018-07-07 08:56:02,130.34
2769,Sports & Outdoors,Garmin GPS Watch,214.13,1,2018-12-30 14:26:07,214.13
2770,Home & Garden,Roomba i7+,151.13,1,2016-03-08 01:56:01,151.13
2771,Sports & Outdoors,Bowflex Dumbbells,377.64,4,2022-08-10 07:16:06,1510.56
2772,Sports & Outdoors,Trek Mountain Bike,161.28,3,2021-07-24 10:24:07,483.84
2773,Sports & Outdoors,Hydro Flask Water Bottle,252.67,1,2019-10-19 20:08:47,252.67
2774,Automotive,AutoZone Gift Card,1084.01,1,2022-12-22 20:19:27,1084.01
2775,Sports & Outdoors,Bowflex Dumbbells,176.23,4,2016-04-19 08:48:00,704.92
2776,Clothing,Converse Chuck Taylor,95.7,2,2024-09-23 11:37:55,191.4
2777,Clothing,Vans Old Skool,379.65,1,2021-06-25 00:50:29,379.65
2778,Automotive,Michelin Tires,1165.28,2,2018-03-21 22:31:44,2330.56
2779,Automotive,K&N Air Filter,566.69,1,2023-08-25 22:09:52,566.69
2780,Electronics,Kindle Paperwhite,337.61,1,2020-12-09 00:49:18,337.61
2781,Home & Garden,KitchenAid Stand Mixer,168.06,2,2023-03-29 13:13:54,336.12
2782,Electronics,Samsung 4K TV,527.23,3,2015-11-24 15:45:45,1581.69
2783,Sports & Outdoors,Patagonia Backpack,219.93,5,2025-03-02 10:47:51,1099.65
2784,Health & Beauty,Clinique Cleanser,143.37,5,2022-03-20 03:00:40,716.85
2785,Automotive,Chemical Guys Car Wash,856.28,1,2022-05-29 05:33:17,856.28
2786,Clothing,Calvin Klein Underwear,385.08,1,2022-08-13 17:18:08,385.08
2787,Automotive,K&N Air Filter,1080.68,4,2022-07-07 05:33:59,4322.72
2788,Books & Media,Harry Potter Box Set,72.64,1,2019-08-02 11:45:17,72.64
2789,Books & Media,National Geographic Magazine,154.73,3,2021-12-23 01:31:08,464.19
2790,Home & Garden,Casper Mattress,663.01,4,2017-02-16 01:37:33,2652.04
2791,Health & Beauty,Drunk Elephant Moisturizer,37.96,2,2016-07-25 21:04:17,75.92
2792,Clothing,Under Armour T-Shirt,226.17,3,2022-05-07 10:29:45,678.51
2793,Health & Beauty,The Ordinary Serum,92.03,2,2021-02-07 23:45:23,184.06
2794,Sports & Outdoors,Hydro Flask Water Bottle,496.34,1,2020-04-02 20:23:31,496.34
2795,Sports & Outdoors,Patagonia Backpack,114.85,1,2023-09-21 20:38:29,114.85
2796,Automotive,Bosch Car Battery,435.16,1,2022-09-11 05:48:40,435.16
2797,Automotive,Rain-X Windshield Treatment,44.3,3,2018-01-01 21:22:14,132.9
2798,Books & Media,Audible Subscription,79.88,5,2016-01-04 22:34:12,399.4
2799,Sports & Outdoors,Hydro Flask Water Bottle,576.75,4,2022-12-31 23:42:27,2307.0
2800,Automotive,Michelin Tires,384.46,2,2017-10-14 11:18:59,768.92
2801,Books & Media,Barnes & Noble Gift Card,161.47,5,2024-05-09 15:11:38,807.35
2802,Home & Garden,Le Creuset Dutch Oven,392.0,3,2024-11-30 10:55:48,1176.0
2803,Home & Garden,KitchenAid Stand Mixer,633.76,4,2024-11-09 20:55:41,2535.04
2804,Automotive,Mobil 1 Motor Oil,1048.27,1,2018-05-16 09:42:42,1048.27
2805,Electronics,AirPods Pro,1898.99,2,2019-03-05 20:32:13,3797.98
2806,Books & Media,Coursera Course,124.83,5,2023-03-19 05:33:00,624.15
2807,Electronics,Nintendo Switch,599.34,1,2024-02-22 07:58:49,599.34
2808,Sports & Outdoors,Spalding Basketball,49.04,3,2020-02-08 20:02:40,147.12
2809,Sports & Outdoors,Spalding Basketball,411.5,1,2025-01-17 10:51:58,411.5
2810,Home & Garden,Ninja Blender,252.26,4,2016-02-10 18:57:53,1009.04
2811,Sports & Outdoors,Spalding Basketball,192.66,1,2017-09-17 21:45:43,192.66
2812,Home & Garden,Cuisinart Coffee Maker,53.37,4,2020-01-16 20:14:49,213.48
2813,Clothing,Adidas Ultraboost 22,274.47,1,2018-04-10 17:16:03,274.47
2814,Health & Beauty,Urban Decay Eyeshadow,93.05,2,2021-09-09 02:04:41,186.1
2815,Sports & Outdoors,Lululemon Yoga Mat,378.0,5,2016-07-03 11:09:59,1890.0
2816,Electronics,AirPods Pro,776.95,1,2017-07-14 06:51:24,776.95
2817,Sports & Outdoors,Coleman Camping Tent,588.55,1,2021-07-23 18:39:55,588.55
2818,Health & Beauty,Neutrogena Sunscreen,68.77,4,2016-03-12 00:24:36,275.08
2819,Clothing,Gucci Belt,139.58,1,2023-03-10 04:53:50,139.58
2820,Electronics,LG OLED TV,423.71,2,2020-12-20 23:01:00,847.42
2821,Books & Media,Audible Subscription,110.14,2,2016-08-23 08:34:59,220.28
2822,Home & Garden,West Elm Sofa,391.51,4,2020-06-27 09:30:51,1566.04
2823,Health & Beauty,Neutrogena Sunscreen,158.32,2,2024-05-06 12:51:08,316.64
2824,Health & Beauty,Fenty Beauty Foundation,125.67,1,2020-08-29 07:34:33,125.67
2825,Home & Garden,Dyson V15 Vacuum,340.57,1,2022-11-11 10:56:32,340.57
2826,Health & Beauty,The Ordinary Serum,63.66,5,2021-03-23 21:42:43,318.3
2827,Electronics,Dell XPS 13,488.41,3,2019-07-29 12:51:35,1465.23
2828,Electronics,Apple Watch Series 9,611.27,5,2022-12-21 11:20:10,3056.35
2829,Health & Beauty,Sephora Makeup Brush Set,73.81,4,2023-11-27 05:23:10,295.24
2830,Books & Media,Kindle Oasis,71.88,3,2021-09-15 04:13:54,215.64
2831,Automotive,Chemical Guys Car Wash,207.58,5,2019-05-25 18:52:07,1037.9
2832,Books & Media,Steam Gift Card,38.15,4,2020-02-29 17:59:15,152.6
2833,Sports & Outdoors,Peloton Bike,403.21,1,2024-02-03 04:13:35,403.21
2834,Books & Media,Spotify Premium,21.2,3,2020-12-26 02:59:26,63.6
2835,Home & Garden,Le Creuset Dutch Oven,269.39,5,2016-04-25 15:19:55,1346.95
2836,Clothing,Vans Old Skool,298.69,3,2025-06-04 01:12:33,896.07
2837,Sports & Outdoors,Fitbit Charge 5,597.58,1,2020-08-22 22:44:36,597.58
2838,Books & Media,Steam Gift Card,100.7,2,2022-03-13 20:47:58,201.4
2839,Books & Media,National Geographic Magazine,78.79,1,2017-06-18 13:01:21,78.79
2840,Sports & Outdoors,REI Hiking Boots,142.56,1,2025-07-10 10:00:35,142.56
2841,Home & Garden,Ninja Blender,695.29,4,2025-03-03 22:46:50,2781.16
2842,Sports & Outdoors,Spalding Basketball,455.74,4,2020-07-22 19:54:07,1822.96
2843,Home & Garden,Le Creuset Dutch Oven,306.46,1,2021-03-21 12:24:03,306.46
2844,Books & Media,Audible Subscription,108.84,2,2022-09-08 02:06:54,217.68
2845,Sports & Outdoors,Bowflex Dumbbells,289.07,5,2018-06-26 07:04:41,1445.35
2846,Automotive,Garmin Dash Cam,498.06,1,2024-11-15 19:12:39,498.06
2847,Automotive,K&N Air Filter,922.63,1,2017-06-26 21:20:44,922.63
2848,Sports & Outdoors,North Face Sleeping Bag,398.8,4,2022-10-17 09:47:25,1595.2
2849,Clothing,Ray-Ban Aviators,29.08,2,2018-03-03 23:42:14,58.16
2850,Books & Media,Nintendo Game,103.16,1,2025-07-09 10:06:06,103.16
